Price,Adj Close,Close,High,Low,Open,Volume
Ticker,055550.KS,055550.KS,055550.KS,055550.KS,055550.KS,055550.KS
Date,,,,,,
2019-11-27 00:00:00+00:00,33675.421875,44650.0,45450.0,44600.0,45300.0,924878
2019-11-28 00:00:00+00:00,33562.2890625,44500.0,44650.0,44200.0,44350.0,532711
2019-11-29 00:00:00+00:00,32845.7890625,43550.0,44800.0,43400.0,44750.0,991502
2019-12-02 00:00:00+00:00,32883.5078125,43600.0,43900.0,43300.0,43550.0,602272
2019-12-03 00:00:00+00:00,32770.3671875,43450.0,43600.0,42900.0,43100.0,819497
2019-12-04 00:00:00+00:00,32694.947265625,43350.0,43600.0,43100.0,43100.0,1008097
2019-12-05 00:00:00+00:00,32732.662109375,43400.0,43900.0,43100.0,43150.0,1008145
2019-12-06 00:00:00+00:00,32996.63671875,43750.0,43750.0,43400.0,43700.0,601523
2019-12-09 00:00:00+00:00,33260.60546875,44100.0,44300.0,43650.0,43950.0,763089
2019-12-10 00:00:00+00:00,33222.89453125,44050.0,44250.0,43650.0,43650.0,730172
2019-12-11 00:00:00+00:00,32921.21875,43650.0,44100.0,43500.0,43600.0,1118191
2019-12-12 00:00:00+00:00,33336.02734375,44200.0,44500.0,43600.0,43600.0,2231245
2019-12-13 00:00:00+00:00,34429.6328125,45650.0,45650.0,44550.0,44600.0,1384408
2019-12-16 00:00:00+00:00,33486.86328125,44400.0,46150.0,44150.0,45600.0,1360019
2019-12-17 00:00:00+00:00,33449.15234375,44350.0,44400.0,43700.0,44400.0,1546289
2019-12-18 00:00:00+00:00,34165.65234375,45300.0,45300.0,44600.0,44650.0,1297107
2019-12-19 00:00:00+00:00,34278.78515625,45450.0,45450.0,44900.0,45350.0,940960
2019-12-20 00:00:00+00:00,34203.36328125,45350.0,45800.0,45050.0,45750.0,1161672
2019-12-23 00:00:00+00:00,34542.75390625,45800.0,45800.0,45100.0,45350.0,686108
2019-12-24 00:00:00+00:00,34354.203125,45550.0,46000.0,45450.0,45800.0,731294
2019-12-26 00:00:00+00:00,34505.046875,45750.0,45950.0,45400.0,45850.0,550143
2019-12-27 00:00:00+00:00,34662.25,44100.0,44300.0,43850.0,44200.0,1181670
2019-12-30 00:00:00+00:00,34072.74609375,43350.0,43950.0,43150.0,43800.0,1151434
2020-01-02 00:00:00+00:00,33483.26171875,42600.0,43450.0,42400.0,43100.0,772880
2020-01-03 00:00:00+00:00,33601.15625,42750.0,43200.0,42650.0,42750.0,963717
2020-01-06 00:00:00+00:00,33090.265625,42100.0,42700.0,41900.0,42400.0,719169
2020-01-07 00:00:00+00:00,33601.15625,42750.0,42750.0,42100.0,42500.0,759544
2020-01-08 00:00:00+00:00,33011.66796875,42000.0,42100.0,41750.0,42100.0,1122496
2020-01-09 00:00:00+00:00,33168.859375,42200.0,42400.0,41800.0,41850.0,1254533
2020-01-10 00:00:00+00:00,32500.765625,41350.0,42250.0,41200.0,42100.0,1405033
2020-01-13 00:00:00+00:00,32815.16796875,41750.0,41800.0,40950.0,41200.0,988398
2020-01-14 00:00:00+00:00,32893.765625,41850.0,42100.0,41450.0,41450.0,1200364
2020-01-15 00:00:00+00:00,32618.673828125,41500.0,42050.0,41350.0,41700.0,1158426
2020-01-16 00:00:00+00:00,32461.46875,41300.0,41450.0,40950.0,41450.0,1360022
2020-01-17 00:00:00+00:00,32264.974609375,41050.0,41400.0,40800.0,41000.0,1370331
2020-01-20 00:00:00+00:00,32461.46875,41300.0,41900.0,41000.0,41150.0,1139491
2020-01-21 00:00:00+00:00,32540.072265625,41400.0,41850.0,41200.0,41250.0,1333154
2020-01-22 00:00:00+00:00,32225.669921875,41000.0,41550.0,40900.0,41400.0,1166603
2020-01-23 00:00:00+00:00,32382.8671875,41200.0,41250.0,40650.0,40700.0,894645
2020-01-28 00:00:00+00:00,31557.583984375,40150.0,40700.0,39700.0,40350.0,1463667
2020-01-29 00:00:00+00:00,31282.486328125,39800.0,40100.0,39600.0,39900.0,1001549
2020-01-30 00:00:00+00:00,31361.08203125,39900.0,40100.0,39600.0,40050.0,1064052
2020-01-31 00:00:00+00:00,30771.5859375,39150.0,40300.0,39150.0,40300.0,1285828
2020-02-03 00:00:00+00:00,30889.484375,39300.0,39750.0,39100.0,39550.0,1508584
2020-02-04 00:00:00+00:00,30575.09375,38900.0,39750.0,38750.0,39650.0,1734995
2020-02-05 00:00:00+00:00,30850.1875,39250.0,39350.0,38700.0,38900.0,1495014
2020-02-06 00:00:00+00:00,31282.486328125,39800.0,39850.0,38900.0,39550.0,1482420
2020-02-07 00:00:00+00:00,30771.5859375,39150.0,39700.0,38800.0,39350.0,1448392
2020-02-10 00:00:00+00:00,29985.595703125,38150.0,38750.0,37900.0,38700.0,1774106
2020-02-11 00:00:00+00:00,30260.69140625,38500.0,38700.0,38000.0,38100.0,1326970
2020-02-12 00:00:00+00:00,30221.3984375,38450.0,38600.0,38050.0,38300.0,1616452
2020-02-13 00:00:00+00:00,29789.095703125,37900.0,38400.0,37900.0,38200.0,1738102
2020-02-14 00:00:00+00:00,29671.197265625,37750.0,38250.0,37600.0,37600.0,1047254
2020-02-17 00:00:00+00:00,29003.107421875,36900.0,37900.0,36700.0,37700.0,2254735
2020-02-18 00:00:00+00:00,28649.41015625,36450.0,37000.0,36350.0,36900.0,1335554
2020-02-19 00:00:00+00:00,28728.015625,36550.0,36650.0,36000.0,36500.0,2347513
2020-02-20 00:00:00+00:00,28452.912109375,36200.0,36650.0,36000.0,36500.0,1264239
2020-02-21 00:00:00+00:00,28020.6171875,35650.0,35900.0,35350.0,35850.0,1481281
2020-02-24 00:00:00+00:00,26723.73046875,34000.0,35000.0,33900.0,34750.0,2434887
2020-02-25 00:00:00+00:00,26880.92578125,34200.0,34450.0,33350.0,33350.0,2156551
2020-02-26 00:00:00+00:00,26841.630859375,34150.0,34750.0,33350.0,33400.0,2480717
2020-02-27 00:00:00+00:00,26330.732421875,33500.0,34050.0,33500.0,33950.0,2489863
2020-02-28 00:00:00+00:00,25387.54296875,32300.0,32750.0,32200.0,32500.0,3505067
2020-03-02 00:00:00+00:00,25308.943359375,32200.0,32700.0,31900.0,32350.0,2163670
2020-03-03 00:00:00+00:00,25191.044921875,32050.0,32750.0,32050.0,32300.0,1761429
2020-03-04 00:00:00+00:00,26055.634765625,33150.0,33350.0,32050.0,32100.0,2272463
2020-03-05 00:00:00+00:00,25741.236328125,32750.0,33200.0,32400.0,33150.0,2369004
2020-03-06 00:00:00+00:00,25073.150390625,31900.0,32450.0,31750.0,32200.0,1990965
2020-03-09 00:00:00+00:00,25073.150390625,31900.0,31900.0,31900.0,31900.0,0
2020-03-10 00:00:00+00:00,23697.66015625,30150.0,30450.0,29400.0,29450.0,2142638
2020-03-11 00:00:00+00:00,23854.859375,30350.0,31500.0,30050.0,30050.0,2667358
2020-03-12 00:00:00+00:00,23854.859375,30350.0,30350.0,30350.0,30350.0,0
2020-03-13 00:00:00+00:00,21614.78125,27500.0,28100.0,26250.0,27950.0,4971131
2020-03-16 00:00:00+00:00,21064.5859375,26800.0,28350.0,26800.0,28200.0,2154315
2020-03-17 00:00:00+00:00,19806.998046875,25200.0,25900.0,24900.0,25000.0,3565928
2020-03-18 00:00:00+00:00,19178.201171875,24400.0,25850.0,24400.0,24900.0,2406967
2020-03-19 00:00:00+00:00,17645.521484375,22450.0,24700.0,22300.0,24300.0,3227344
2020-03-20 00:00:00+00:00,19021.005859375,24200.0,24400.0,21850.0,22900.0,3288066
2020-03-23 00:00:00+00:00,17449.0234375,22200.0,23200.0,22000.0,22400.0,2185885
2020-03-24 00:00:00+00:00,18824.505859375,23950.0,24600.0,22250.0,22600.0,2261390
2020-03-25 00:00:00+00:00,21496.884765625,27350.0,27500.0,25200.0,26300.0,3088695
2020-03-26 00:00:00+00:00,21496.884765625,27350.0,29100.0,27050.0,27350.0,3837880
2020-03-27 00:00:00+00:00,22322.169921875,28400.0,29500.0,27400.0,29300.0,3397588
2020-03-30 00:00:00+00:00,21614.78125,27500.0,27900.0,26400.0,27100.0,2380561
2020-03-31 00:00:00+00:00,22479.373046875,28600.0,29350.0,27550.0,28150.0,3312454
2020-04-01 00:00:00+00:00,21025.28515625,26750.0,28750.0,26750.0,28500.0,2216202
2020-04-02 00:00:00+00:00,21025.28515625,26750.0,27300.0,25850.0,27250.0,2900222
2020-04-03 00:00:00+00:00,20868.08984375,26550.0,27150.0,26250.0,26250.0,1925601
2020-04-06 00:00:00+00:00,21496.884765625,27350.0,27500.0,26550.0,26750.0,2180878
2020-04-07 00:00:00+00:00,22400.771484375,28500.0,28500.0,27700.0,28350.0,2830469
2020-04-08 00:00:00+00:00,21889.87890625,27850.0,28650.0,27800.0,28500.0,2368197
2020-04-09 00:00:00+00:00,22086.376953125,28100.0,28500.0,27900.0,28400.0,1761149
2020-04-10 00:00:00+00:00,22833.0703125,29050.0,29500.0,28350.0,28500.0,2806027
2020-04-13 00:00:00+00:00,22400.771484375,28500.0,29350.0,28400.0,29100.0,1725434
2020-04-14 00:00:00+00:00,22833.0703125,29050.0,29050.0,28400.0,28850.0,1524629
2020-04-16 00:00:00+00:00,22047.078125,28050.0,28450.0,27900.0,28050.0,2608005
2020-04-17 00:00:00+00:00,22400.771484375,28500.0,29050.0,28300.0,28300.0,2377650
2020-04-20 00:00:00+00:00,22164.974609375,28200.0,28950.0,28150.0,28850.0,1979063
2020-04-21 00:00:00+00:00,21771.978515625,27700.0,28150.0,27200.0,28000.0,2552022
2020-04-22 00:00:00+00:00,21693.37890625,27600.0,27600.0,26850.0,27350.0,1498460
2020-04-23 00:00:00+00:00,21614.78125,27500.0,27750.0,27200.0,27400.0,2055080
2020-04-24 00:00:00+00:00,21339.681640625,27150.0,27450.0,26900.0,27200.0,1759625
2020-04-27 00:00:00+00:00,23579.76171875,30000.0,30250.0,27600.0,27700.0,5258451
2020-04-28 00:00:00+00:00,23658.359375,30100.0,31450.0,29600.0,30750.0,3284884
2020-04-29 00:00:00+00:00,24012.05859375,30550.0,30900.0,30000.0,30200.0,2223561
2020-05-04 00:00:00+00:00,23422.56640625,29800.0,30350.0,29500.0,29900.0,2946737
2020-05-06 00:00:00+00:00,23501.16015625,29900.0,30150.0,29250.0,29850.0,2262364
2020-05-07 00:00:00+00:00,23619.0625,30050.0,30550.0,29400.0,29500.0,1969529
2020-05-08 00:00:00+00:00,23619.0625,30050.0,30800.0,30050.0,30600.0,1488251
2020-05-11 00:00:00+00:00,23226.06640625,29550.0,30400.0,29550.0,30150.0,1445854
2020-05-12 00:00:00+00:00,22715.169921875,28900.0,29500.0,28800.0,29250.0,1825245
2020-05-13 00:00:00+00:00,23147.466796875,29450.0,29450.0,28150.0,28150.0,1617461
2020-05-14 00:00:00+00:00,22715.169921875,28900.0,29200.0,28600.0,29150.0,1665449
2020-05-15 00:00:00+00:00,23068.8671875,29350.0,29650.0,28950.0,29400.0,1743880
2020-05-18 00:00:00+00:00,22754.46875,28950.0,29400.0,28650.0,29100.0,1441040
2020-05-19 00:00:00+00:00,23933.453125,30450.0,30700.0,30100.0,30100.0,2602771
2020-05-20 00:00:00+00:00,23461.859375,29850.0,30300.0,29850.0,30000.0,1626202
2020-05-21 00:00:00+00:00,23147.466796875,29450.0,30250.0,29400.0,30200.0,2434220
2020-05-22 00:00:00+00:00,22833.0703125,29050.0,29650.0,28800.0,29500.0,1821607
2020-05-25 00:00:00+00:00,22950.96875,29200.0,29200.0,28750.0,29200.0,1101720
2020-05-26 00:00:00+00:00,23343.96484375,29700.0,30050.0,28900.0,28950.0,2120032
2020-05-27 00:00:00+00:00,23383.265625,29750.0,30450.0,29700.0,30100.0,2389784
2020-05-28 00:00:00+00:00,23776.263671875,30250.0,31250.0,30100.0,30550.0,4274477
2020-05-29 00:00:00+00:00,23697.66015625,30150.0,30750.0,29750.0,30050.0,3659314
2020-06-01 00:00:00+00:00,24129.955078125,30700.0,30900.0,30300.0,30300.0,1491022
2020-06-02 00:00:00+00:00,25151.74609375,32000.0,32200.0,30550.0,30750.0,3416978
2020-06-03 00:00:00+00:00,28099.212890625,35750.0,36100.0,32800.0,33000.0,7122912
2020-06-04 00:00:00+00:00,27234.62890625,34650.0,37850.0,34450.0,36650.0,5239661
2020-06-05 00:00:00+00:00,27509.720703125,35000.0,35300.0,34000.0,34450.0,2397235
2020-06-08 00:00:00+00:00,27313.22265625,34750.0,36100.0,34650.0,36000.0,2167980
2020-06-09 00:00:00+00:00,27156.0234375,34550.0,35250.0,33900.0,34500.0,2215013
2020-06-10 00:00:00+00:00,26094.931640625,33200.0,34450.0,33200.0,34400.0,3567491
2020-06-11 00:00:00+00:00,25544.740234375,32500.0,32850.0,32000.0,32600.0,3142543
2020-06-12 00:00:00+00:00,24483.65234375,31150.0,31400.0,30600.0,30600.0,2612741
2020-06-15 00:00:00+00:00,23186.765625,29500.0,31600.0,29500.0,30350.0,2915712
2020-06-16 00:00:00+00:00,25151.74609375,32000.0,32150.0,30050.0,30050.0,2692975
2020-06-17 00:00:00+00:00,24365.75390625,31000.0,31350.0,30400.0,31200.0,3674507
2020-06-18 00:00:00+00:00,24169.255859375,30750.0,31150.0,30200.0,30250.0,2559738
2020-06-19 00:00:00+00:00,24208.5546875,30800.0,31300.0,30300.0,31300.0,3816952
2020-06-22 00:00:00+00:00,23619.0625,30050.0,30700.0,30050.0,30300.0,1835595
2020-06-23 00:00:00+00:00,23422.56640625,29800.0,30450.0,29350.0,30350.0,2110173
2020-06-24 00:00:00+00:00,23736.962890625,30200.0,30350.0,29850.0,30000.0,1606503
2020-06-25 00:00:00+00:00,23029.568359375,29300.0,29700.0,29300.0,29700.0,1754512
2020-06-26 00:00:00+00:00,23343.96484375,29700.0,29950.0,29500.0,29900.0,1435162
2020-06-29 00:00:00+00:00,22793.76953125,29000.0,29200.0,28750.0,29050.0,1720011
2020-06-30 00:00:00+00:00,22597.2734375,28750.0,29450.0,28750.0,29250.0,1616827
2020-07-01 00:00:00+00:00,23343.96484375,29700.0,30000.0,29050.0,29100.0,1553814
2020-07-02 00:00:00+00:00,23501.16015625,29900.0,30100.0,29500.0,29600.0,1348055
2020-07-03 00:00:00+00:00,23619.0625,30050.0,30450.0,29700.0,30100.0,1038768
2020-07-06 00:00:00+00:00,23815.55859375,30300.0,30300.0,29400.0,29900.0,1494743
2020-07-07 00:00:00+00:00,23697.66015625,30150.0,30600.0,29950.0,30600.0,1604570
2020-07-08 00:00:00+00:00,23579.76171875,30000.0,30250.0,29900.0,30200.0,1143131
2020-07-09 00:00:00+00:00,23422.56640625,29800.0,30200.0,29750.0,30000.0,2614486
2020-07-10 00:00:00+00:00,22793.76953125,29000.0,29700.0,28900.0,29550.0,1721373
2020-07-13 00:00:00+00:00,23265.365234375,29600.0,29800.0,29000.0,29450.0,1498269
2020-07-14 00:00:00+00:00,23108.1640625,29400.0,29600.0,29050.0,29450.0,1493337
2020-07-15 00:00:00+00:00,23422.56640625,29800.0,30100.0,29500.0,29700.0,1810430
2020-07-16 00:00:00+00:00,23619.0625,30050.0,30350.0,29850.0,30050.0,1622128
2020-07-17 00:00:00+00:00,23383.265625,29750.0,30100.0,29600.0,30050.0,1027988
2020-07-20 00:00:00+00:00,23933.453125,30450.0,30500.0,29500.0,29750.0,1742844
2020-07-21 00:00:00+00:00,23894.15625,30400.0,30750.0,29900.0,30350.0,1730397
2020-07-22 00:00:00+00:00,23933.453125,30450.0,31500.0,30400.0,30800.0,2739196
2020-07-23 00:00:00+00:00,23972.755859375,30500.0,30900.0,30100.0,30750.0,1496348
2020-07-24 00:00:00+00:00,23972.755859375,30500.0,30650.0,30050.0,30200.0,1214228
2020-07-27 00:00:00+00:00,23972.755859375,30500.0,30850.0,30200.0,30200.0,1240217
2020-07-28 00:00:00+00:00,24169.255859375,30750.0,30950.0,30450.0,30550.0,1723733
2020-07-29 00:00:00+00:00,24405.056640625,31050.0,31200.0,30400.0,30550.0,1461720
2020-07-30 00:00:00+00:00,24326.453125,30950.0,31650.0,30800.0,31300.0,1905955
2020-07-31 00:00:00+00:00,23658.359375,30100.0,31100.0,30050.0,30800.0,2110091
2020-08-03 00:00:00+00:00,23501.16015625,29900.0,30150.0,29800.0,30100.0,1649493
2020-08-04 00:00:00+00:00,23736.962890625,30200.0,30400.0,29800.0,29800.0,1274251
2020-08-05 00:00:00+00:00,23579.76171875,30000.0,30300.0,29900.0,30200.0,1295186
2020-08-06 00:00:00+00:00,24129.955078125,30700.0,31200.0,30000.0,30000.0,2473278
2020-08-07 00:00:00+00:00,23736.962890625,30200.0,30800.0,30050.0,30800.0,1604496
2020-08-10 00:00:00+00:00,24247.85546875,30850.0,30900.0,30200.0,30400.0,2038273
2020-08-11 00:00:00+00:00,25819.8359375,32850.0,32850.0,31200.0,31300.0,5025552
2020-08-12 00:00:00+00:00,26566.529296875,33800.0,34050.0,32300.0,33350.0,4929263
2020-08-13 00:00:00+00:00,26566.529296875,33800.0,33950.0,33100.0,33600.0,3437220
2020-08-14 00:00:00+00:00,25701.94140625,32700.0,33750.0,32600.0,33700.0,2294223
2020-08-18 00:00:00+00:00,24837.3515625,31600.0,32650.0,31000.0,32600.0,2923648
2020-08-19 00:00:00+00:00,24680.150390625,31400.0,32000.0,31300.0,31800.0,1456392
2020-08-20 00:00:00+00:00,23776.263671875,30250.0,31400.0,30200.0,31050.0,1790921
2020-08-21 00:00:00+00:00,24169.255859375,30750.0,31100.0,30350.0,30350.0,1344811
2020-08-24 00:00:00+00:00,24129.955078125,30700.0,30900.0,30100.0,30750.0,1091079
2020-08-25 00:00:00+00:00,24680.150390625,31400.0,31500.0,30800.0,31150.0,1377196
2020-08-26 00:00:00+00:00,24129.955078125,30700.0,31300.0,30500.0,31200.0,1469718
2020-08-27 00:00:00+00:00,23579.76171875,30000.0,30650.0,30000.0,30600.0,2229578
2020-08-28 00:00:00+00:00,23815.55859375,30300.0,30900.0,30200.0,30400.0,2354079
2020-08-31 00:00:00+00:00,23304.6640625,29650.0,30700.0,29550.0,30350.0,3547431
2020-09-01 00:00:00+00:00,23619.0625,30050.0,30200.0,29550.0,29600.0,1751652
2020-09-02 00:00:00+00:00,23736.962890625,30200.0,30200.0,29850.0,30000.0,1293580
2020-09-03 00:00:00+00:00,23579.76171875,30000.0,30400.0,29950.0,30400.0,1618528
2020-09-04 00:00:00+00:00,23304.6640625,29650.0,29700.0,29400.0,29600.0,2284285
2020-09-07 00:00:00+00:00,22872.369140625,29100.0,29600.0,29000.0,29550.0,3761770
2020-09-08 00:00:00+00:00,22833.0703125,29050.0,29350.0,29000.0,29100.0,2761485
2020-09-09 00:00:00+00:00,22322.169921875,28400.0,28650.0,28300.0,28500.0,4212332
2020-09-10 00:00:00+00:00,22400.771484375,28500.0,28750.0,28450.0,28550.0,1994874
2020-09-11 00:00:00+00:00,22361.47265625,28450.0,28600.0,28100.0,28100.0,1732675
2020-09-14 00:00:00+00:00,22597.2734375,28750.0,29050.0,28400.0,28500.0,2004641
2020-09-15 00:00:00+00:00,22597.2734375,28750.0,28950.0,28600.0,28750.0,1471145
2020-09-16 00:00:00+00:00,22557.974609375,28700.0,28800.0,28500.0,28550.0,1244882
2020-09-17 00:00:00+00:00,22440.07421875,28550.0,28800.0,28450.0,28700.0,1612471
2020-09-18 00:00:00+00:00,22282.875,28350.0,28450.0,28150.0,28350.0,2219918
2020-09-21 00:00:00+00:00,22125.671875,28150.0,28500.0,28100.0,28100.0,1366916
2020-09-22 00:00:00+00:00,21693.37890625,27600.0,27950.0,27500.0,27800.0,2362160
2020-09-23 00:00:00+00:00,21693.37890625,27600.0,27800.0,27300.0,27600.0,1771865
2020-09-24 00:00:00+00:00,21378.984375,27200.0,27400.0,27100.0,27350.0,1870808
2020-09-25 00:00:00+00:00,21496.884765625,27350.0,27450.0,27200.0,27300.0,1927889
2020-09-28 00:00:00+00:00,21614.78125,27500.0,27650.0,27350.0,27500.0,1193407
2020-09-29 00:00:00+00:00,21693.37890625,27600.0,27850.0,27550.0,27700.0,1715571
2020-10-05 00:00:00+00:00,22440.07421875,28550.0,28600.0,27300.0,27350.0,3155972
2020-10-06 00:00:00+00:00,22282.875,28350.0,28800.0,28200.0,28550.0,2128923
2020-10-07 00:00:00+00:00,22400.771484375,28500.0,28600.0,28000.0,28250.0,1520212
2020-10-08 00:00:00+00:00,22282.875,28350.0,28700.0,28350.0,28650.0,2335648
2020-10-12 00:00:00+00:00,22361.47265625,28450.0,28550.0,28100.0,28200.0,2396584
2020-10-13 00:00:00+00:00,22282.875,28350.0,28650.0,28150.0,28550.0,1886424
2020-10-14 00:00:00+00:00,21968.478515625,27950.0,28250.0,27900.0,28200.0,2222501
2020-10-15 00:00:00+00:00,22047.078125,28050.0,28200.0,27800.0,27850.0,1332326
2020-10-16 00:00:00+00:00,21968.478515625,27950.0,28250.0,27950.0,28100.0,1591701
2020-10-19 00:00:00+00:00,22793.76953125,29000.0,29000.0,28050.0,28100.0,3804406
2020-10-20 00:00:00+00:00,22793.76953125,29000.0,29200.0,28600.0,28950.0,3020408
2020-10-21 00:00:00+00:00,22950.96875,29200.0,29350.0,28700.0,28700.0,3384480
2020-10-22 00:00:00+00:00,23736.962890625,30200.0,30250.0,28850.0,29100.0,4540090
2020-10-23 00:00:00+00:00,24640.849609375,31350.0,31600.0,30350.0,30500.0,6673095
2020-10-26 00:00:00+00:00,24326.453125,30950.0,31700.0,30850.0,31550.0,3771465
2020-10-27 00:00:00+00:00,23736.962890625,30200.0,30600.0,29800.0,30500.0,4310484
2020-10-28 00:00:00+00:00,24758.74609375,31500.0,31600.0,29900.0,30000.0,4419345
2020-10-29 00:00:00+00:00,24719.447265625,31450.0,31600.0,30750.0,30850.0,3103420
2020-10-30 00:00:00+00:00,23854.859375,30350.0,32000.0,30350.0,31400.0,4189440
2020-11-02 00:00:00+00:00,24955.24609375,31750.0,31950.0,30500.0,30600.0,3894347
2020-11-03 00:00:00+00:00,25151.74609375,32000.0,32600.0,31700.0,32200.0,3435765
2020-11-04 00:00:00+00:00,24483.65234375,31150.0,32650.0,30800.0,32600.0,4538264
2020-11-05 00:00:00+00:00,24758.74609375,31500.0,31800.0,30800.0,31350.0,3089844
2020-11-06 00:00:00+00:00,24837.3515625,31600.0,31750.0,31400.0,31650.0,1947300
2020-11-09 00:00:00+00:00,24955.24609375,31750.0,31950.0,31350.0,31900.0,2496771
2020-11-10 00:00:00+00:00,25898.44140625,32950.0,33250.0,32350.0,33000.0,7202607
2020-11-11 00:00:00+00:00,26448.630859375,33650.0,34000.0,33000.0,33050.0,5100704
2020-11-12 00:00:00+00:00,25859.138671875,32900.0,33850.0,32800.0,33700.0,4474654
2020-11-13 00:00:00+00:00,25348.2421875,32250.0,32700.0,32100.0,32450.0,3283510
2020-11-16 00:00:00+00:00,26094.931640625,33200.0,33650.0,32450.0,32650.0,3843520
2020-11-17 00:00:00+00:00,26212.837890625,33350.0,33900.0,33050.0,33550.0,3167675
2020-11-18 00:00:00+00:00,26330.732421875,33500.0,33500.0,33100.0,33250.0,2167201
2020-11-19 00:00:00+00:00,26134.234375,33250.0,33350.0,32750.0,33300.0,2483717
2020-11-20 00:00:00+00:00,26330.732421875,33500.0,33500.0,33000.0,33150.0,1708598
2020-11-23 00:00:00+00:00,26684.427734375,33950.0,34100.0,33300.0,33500.0,2678253
2020-11-24 00:00:00+00:00,26645.130859375,33900.0,34250.0,33700.0,34250.0,2528769
2020-11-25 00:00:00+00:00,27234.62890625,34650.0,35000.0,34100.0,34500.0,4045356
2020-11-26 00:00:00+00:00,26998.828125,34350.0,34700.0,34100.0,34300.0,2071269
2020-11-27 00:00:00+00:00,26763.029296875,34050.0,34450.0,33800.0,34100.0,1791934
2020-11-30 00:00:00+00:00,25308.943359375,32200.0,34300.0,32200.0,34050.0,5779670
2020-12-01 00:00:00+00:00,26055.634765625,33150.0,33350.0,32600.0,32650.0,3135125
2020-12-02 00:00:00+00:00,26880.92578125,34200.0,34200.0,33500.0,33650.0,3300022
2020-12-03 00:00:00+00:00,26763.029296875,34050.0,34350.0,33750.0,34250.0,2624925
2020-12-04 00:00:00+00:00,27195.32421875,34600.0,34900.0,34000.0,34200.0,3381475
2020-12-07 00:00:00+00:00,26763.029296875,34050.0,34600.0,33650.0,34600.0,3017643
2020-12-08 00:00:00+00:00,26566.529296875,33800.0,34000.0,33500.0,34000.0,2532074
2020-12-09 00:00:00+00:00,26763.029296875,34050.0,34300.0,33550.0,33750.0,2263922
2020-12-10 00:00:00+00:00,26920.224609375,34250.0,34250.0,33600.0,34050.0,4462333
2020-12-11 00:00:00+00:00,27156.0234375,34550.0,34700.0,34400.0,34600.0,2038764
2020-12-14 00:00:00+00:00,26802.330078125,34100.0,34750.0,34100.0,34300.0,3055544
2020-12-15 00:00:00+00:00,26370.033203125,33550.0,34050.0,33150.0,34000.0,4323684
2020-12-16 00:00:00+00:00,26487.931640625,33700.0,33900.0,33450.0,33750.0,1936781
2020-12-17 00:00:00+00:00,26134.234375,33250.0,33550.0,32800.0,33500.0,3221816
2020-12-18 00:00:00+00:00,26212.837890625,33350.0,33500.0,33200.0,33350.0,2827742
2020-12-21 00:00:00+00:00,26330.732421875,33500.0,33550.0,33050.0,33500.0,1854239
2020-12-22 00:00:00+00:00,26055.634765625,33150.0,33600.0,33150.0,33500.0,1832455
2020-12-23 00:00:00+00:00,25819.8359375,32850.0,33150.0,32600.0,33000.0,2122454
2020-12-24 00:00:00+00:00,26173.53515625,33300.0,33400.0,32950.0,33100.0,2853145
2020-12-28 00:00:00+00:00,26330.732421875,33500.0,33650.0,33300.0,33450.0,3722780
2020-12-29 00:00:00+00:00,26330.732421875,32000.0,32400.0,31850.0,32400.0,3583691
2020-12-30 00:00:00+00:00,26371.875,32050.0,32200.0,31500.0,32000.0,2308628
2021-01-04 00:00:00+00:00,25960.458984375,31550.0,32050.0,31500.0,32050.0,2983516
2021-01-05 00:00:00+00:00,26413.021484375,32100.0,32250.0,31200.0,31500.0,3411233
2021-01-06 00:00:00+00:00,26659.869140625,32400.0,32800.0,31950.0,32200.0,4751214
2021-01-07 00:00:00+00:00,27770.697265625,33750.0,33900.0,33300.0,33500.0,6546753
2021-01-08 00:00:00+00:00,27688.412109375,33650.0,34250.0,33250.0,34200.0,4748235
2021-01-11 00:00:00+00:00,27071.287109375,32900.0,34100.0,32350.0,33700.0,7289269
2021-01-12 00:00:00+00:00,27235.8515625,33100.0,33750.0,32650.0,33050.0,5467907
2021-01-13 00:00:00+00:00,28140.96875,34200.0,34500.0,33450.0,33700.0,6524854
2021-01-14 00:00:00+00:00,28017.544921875,34050.0,34350.0,33950.0,34300.0,3917487
2021-01-15 00:00:00+00:00,27441.564453125,33350.0,34500.0,33350.0,34400.0,4230745
2021-01-18 00:00:00+00:00,26824.4375,32600.0,33450.0,32450.0,33400.0,3685653
2021-01-19 00:00:00+00:00,27194.71484375,33050.0,33200.0,32500.0,32900.0,2207325
2021-01-20 00:00:00+00:00,27235.8515625,33100.0,33450.0,32800.0,33250.0,2813270
2021-01-21 00:00:00+00:00,27441.564453125,33350.0,33450.0,32850.0,32950.0,2342174
2021-01-22 00:00:00+00:00,27030.142578125,32850.0,33250.0,32850.0,33100.0,2484931
2021-01-25 00:00:00+00:00,27112.431640625,32950.0,33150.0,32650.0,33000.0,1810352
2021-01-26 00:00:00+00:00,26618.728515625,32350.0,32950.0,32350.0,32950.0,2463663
2021-01-27 00:00:00+00:00,26618.728515625,32350.0,32750.0,32350.0,32550.0,1903597
2021-01-28 00:00:00+00:00,26495.302734375,32200.0,32300.0,31800.0,31950.0,2050545
2021-01-29 00:00:00+00:00,25219.904296875,30650.0,32550.0,30650.0,32450.0,3554121
